mode;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;
2;67108864;98;1;4;1;0;0;0;0;0;0;0;0;0;97,6066666666667;203,755096435547;60,2894897460938;10;4;2;65536;3,27686309814453;2,5;32;48,8848495483398;46,2689056396484;131072;0;0,114864997565746;0;0;0;0;65536;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;13334;1;4;1;0;0;0;0;0;0;0;0;0;98,8764150943396;1,33260798454285;14,4634914398193;10;0,840909004211426;0,420455008745193;5632;2,08131408691406;11,8918924331665;32;27,4912357330322;26,0337505340576;11264;0;35,0683174133301;0;0;0;0;5632;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;11765;1;4;1;0;0;0;0;0;0;0;0;0;98,0355769230769;1,45116901397705;20,8480377197266;10;1,35971200466156;0,67985600233078;35584;2,6662769317627;7,35449695587158;32;45,1487312316895;43,0872917175293;71168;0;55,7001991271973;0;0;0;0;35584;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;10527;1;4;1;0;0;0;0;0;0;0;0;0;95,7491525423729;1,82663595676422;27,6452465057373;10;2,06091403961182;1,03045701980591;50432;2,81961107254028;4,85221719741821;32;58,1901473999023;55,9816093444824;100864;0;73,2531967163086;0;0;0;0;50432;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;7408;1;4;1;0;0;0;0;0;0;0;0;0;96,990350877193;2,46692800521851;38,1797409057617;10;0,415583997964859;0,20779199898243;78848;3,28249502182007;24,0625;32;35,3869743347168;32,8735313415527;157696;0;51,0925178527832;0;0;0;0;78848;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;5000;1;4;1;0;0;0;0;0;0;0;0;0;98,14;3,56579995155334;40,1960411071777;10;1,27999997138977;0,639999985694885;102400;3,78124308586121;7,8125;32;18,9376373291016;15,9422397613525;204800;0;26,1627979278564;0;0;0;0;102400;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3226;1;4;1;0;0;0;0;0;0;0;0;0;96,5309090909091;5,64197111129761;49,5306129455566;10;2,6229510307312;1,31147503852844;124928;3,57107305526733;3,8125;32;8,40519714355469;5,55681896209717;249856;0;11,1991510391235;0;0;0;0;124928;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1835;1;4;1;0;0;0;0;0;0;0;0;0;96,3740740740741;9,61253356933594;58,3316650390625;10;7,23076915740967;3,61538505554199;53248;3,13016390800476;1,3829790353775;32;4,94667291641235;2,44890189170837;106496;0;4,62563800811768;0;0;0;0;53248;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1037;1;4;1;0;0;0;0;0;0;0;0;0;96,4390909090909;17,4966259002686;62,4741554260254;10;1,57142901420593;0,785713970661163;229376;3,13768291473389;6,3636360168457;32;3,99937510490417;1,49459600448608;458752;0;2,60791492462158;0;0;0;0;229376;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;574;1;4;1;0;0;0;0;0;0;0;0;0;99,8827272727273;31,9233455657959;66,6876831054688;10;3,71428608894348;1,85714304447174;114688;3,21328711509705;2,69230794906616;32;4,42957496643066;1,86419200897217;229376;0;2,78076791763306;0;0;0;0;114688;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;294;1;4;1;0;0;0;0;0;0;0;0;0;99,7090909090909;61,6904754638672;70,6356735229492;10;9;4,5;65536;2,96225500106812;1,11111104488373;32;4,33552885055542;1,98233294487;131072;0;3,03212404251099;0;0;0;0;65536;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;81;1;4;1;0;0;0;0;0;0;0;0;0;101,703333333333;240,814819335938;51,2899017333984;10;0,941175997257233;0,470587998628616;139264;2,97667193412781;10,625;32;4,38824892044067;2,01241302490234;278528;0;3,0228750705719;0;0;0;0;139264;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;15385;1;4;1;0;0;0;0;0;0;0;0;0;90,3436363636363;1,19350004196167;10,8628883361816;10;6,26771688461304;3,13385796546936;8128;4,80022621154785;1,59547698497772;32;26,5103054046631;23,0556106567383;16256;0;1,1856609582901;0;0;0;0;8128;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;15385;1;4;1;0;0;0;0;0;0;0;0;0;90,2716666666667;1,32102704048157;13,6840476989746;10;8,1904764175415;4,09523820877075;8064;6,99943780899048;1,22092998027802;32;47,0926361083984;42,1184692382813;16128;0;8,6559886932373;0;0;0;0;8064;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;12500;1;4;1;0;0;0;0;0;0;0;0;0;92,5363636363636;1,47824001312256;16,6789093017578;10;3,27363204956055;1,63681602478027;51456;8,54069805145264;3,05471110343933;32;59,3850784301758;52,8369827270508;102912;0;10,383228302002;0;0;0;0;51456;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;9524;1;4;1;0;0;0;0;0;0;0;0;0;94,5969387755102;1,7192360162735;21,9054145812988;10;0,0178570002317429;0,008929000236094;57344;10,6674633026123;560;32;78,0754165649414;69,6679840087891;114688;0;16,7680168151855;0;0;0;0;57344;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;6897;1;4;1;0;0;0;0;0;0;0;0;0;85,6999999999999;2,37914991378784;23,8848037719727;10;224;112;1024;9,88536262512207;0,0446429997682571;32;77,7881011962891;70,1194610595703;2048;0;10,7047176361084;0;0;0;0;1024;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;4167;1;4;1;0;0;0;0;0;0;0;0;0;93,670652173913;3,63115000724792;32,6900787353516;10;0,75;0,375;180224;11,8361864089966;13,3333330154419;32;92,6894378662109;83,3691940307617;360448;0;12,8227291107178;0;0;0;0;180224;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;2440;1;4;1;0;0;0;0;0;0;0;0;0;93,5;6,02254104614258;33,3549880981445;10;11,1999998092651;5,59999990463257;20480;12,0196876525879;0,892857015132904;32;94,55029296875;85,0956344604492;40960;0;14,0179309844971;0;0;0;0;20480;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1325;1;4;1;0;0;0;0;0;0;0;0;0;93,1659090909091;11,0158491134644;44,0814552307129;10;0,176470994949341;0,0882349982857704;278528;8,95622539520264;56,6666679382324;32;97,5268402099609;90,5901031494141;557056;0;12,6706190109253;0;0;0;0;278528;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;758;1;4;1;0;0;0;0;0;0;0;0;0;93,6893617021277;20,7348289489746;53,7205619812012;10;0,46153798699379;0,230768993496895;212992;6,98783016204834;21,6666679382324;32;97,8973236083984;92,6004409790039;425984;0;12,6237354278564;0;0;0;0;212992;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;393;1;4;1;0;0;0;0;0;0;0;0;0;94,6229166666667;40,5826988220215;58,3845252990723;10;1,5;0,75;262144;6,6915431022644;6,66666698455811;32;98,1965103149414;93,1258163452148;524288;0;13,1045722961426;0;0;0;0;262144;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;143;1;4;1;0;0;0;0;0;0;0;0;0;99,8224137931035;134,419586181641;44,7745628356934;10;0,25;0,125;131072;6,35290002822876;40;32;97,972282409668;93,0818176269531;262144;0;13,9987525939941;0;0;0;0;131072;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;50000;1;4;1;0;0;0;0;0;0;0;0;0;78,8;0,222699999809265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;40000;1;4;1;0;0;0;0;0;0;0;0;0;100,061764705882;0,411224991083145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;22223;1;4;1;0;0;0;0;0;0;0;0;0;101,028947368421;0,853484988212585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;6897;1;4;1;0;0;0;0;0;0;0;0;0;102,986666666667;2,11178803443909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;4879;1;4;1;0;0;0;0;0;0;0;0;0;102,4625;4,13978290557861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;2381;1;4;1;0;0;0;0;0;0;0;0;0;102,273684210526;8,16211700439453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1205;1;4;1;0;0;0;0;0;0;0;0;0;103,0525;16,2041492462158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;610;1;4;1;0;0;0;0;0;0;0;0;0;101,12;32,4016380310059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;306;1;4;1;0;0;0;0;0;0;0;0;0;102,576315789474;64,6928100585938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;155;1;4;1;0;0;0;0;0;0;0;0;0;101,17;128,703231811523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;77;1;4;1;0;0;0;0;0;0;0;0;0;101,1375;257,714294433594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;100000;1;4;1;0;0;0;0;0;0;0;0;0;99,925;0,175830006599426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;66667;1;4;1;0;0;0;0;0;0;0;0;0;101,355263157895;0,27869901061058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;33334;1;4;1;0;0;0;0;0;0;0;0;0;73,3;0,560208976268768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;16667;1;4;1;0;0;0;0;0;0;0;0;0;73;1,20807600021362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;8000;1;4;1;0;0;0;0;0;0;0;0;0;102,6;2,39400005340576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;4256;1;4;1;0;0;0;0;0;0;0;0;0;101,91;4,63016891479492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;2174;1;4;1;0;0;0;0;0;0;0;0;0;103,0275;9,09705638885498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1093;1;4;1;0;0;0;0;0;0;0;0;0;103,055;18,0667896270752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;558;1;4;1;0;0;0;0;0;0;0;0;0;75,9;35,6003570556641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;285;1;4;1;0;0;0;0;0;0;0;0;0;102,42380952381;71,0140380859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;139;1;4;1;0;0;0;0;0;0;0;0;0;101,39;141,683456420898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;100000;1;4;1;0;0;0;0;0;0;0;0;0;101,322222222222;0,177440002560616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;66667;1;4;1;0;0;0;0;0;0;0;0;0;100,634210526316;0,277978986501694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;40000;1;4;1;0;0;0;0;0;0;0;0;0;101,834782608696;0,563024997711182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;16667;1;4;1;0;0;0;0;0;0;0;0;0;102,9275;1,2092159986496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;8334;1;4;1;0;0;0;0;0;0;0;0;0;103,1625;2,38900899887085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3922;1;4;1;0;0;0;0;0;0;0;0;0;104,081578947368;4,71774578094482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;2151;1;4;1;0;0;0;0;0;0;0;0;0;102,9925;9,10646152496338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1099;1;4;1;0;0;0;0;0;0;0;0;0;102,43;18,1219291687012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;555;1;4;1;0;0;0;0;0;0;0;0;0;102,676315789474;35,6198196411133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;285;1;4;1;0;0;0;0;0;0;0;0;0;101,7775;70,6070175170898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;139;1;4;1;0;0;0;0;0;0;0;0;0;101,245;141,438842773438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;6061;1;4;2;0;0;0;0;0;0;0;0;0;102,689010989011;2,9320240020752;7,13503980636597;10;2;1;193952;0,173708006739616;5;32;0,138965994119644;0;387904;0;0,000411999993957579;0;0;0;0;193952;0;100;9,24425506591797;10;3,26315808296204;1,63157904148102;2432;0,708654999732971;3,06451606750488;32;2,55290508270264;2,01035594940186;4864;0;2,21429109573364;0;0;0;0;2432;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;5556;1;4;2;0;0;0;0;0;0;0;0;0;106,682989690722;3,49154090881348;4,60652208328247;10;2;1;355584;0,506901979446411;5;32;0,97648298740387;0,617191970348358;711168;0;6,09999988228083E-05;0;0;0;0;355584;0;100;4,9143500328064;10;2,31818199157715;1,15909099578857;2816;1,99768197536469;4,31372499465942;32;10,2588167190552;8,77736854553223;5632;0;0,353904008865356;0;0;0;0;2816;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;4546;1;4;2;0;0;0;0;0;0;0;0;0;106,762777777778;3,9522659778595;5,02080106735229;10;2;1;581888;0,827786982059479;5;32;1,97651195526123;1,32893002033234;1163776;0;0,670594990253448;0;0;0;0;581888;0;100;6,89367198944092;10;5,29411792755127;2,64705896377563;2176;2,98833894729614;1,88888895511627;32;20,1902389526367;17,8811073303223;4352;0;9,08792781829834;0;0;0;0;2176;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;4082;1;4;2;0;0;0;0;0;0;0;0;0;106,302631578947;4,60876989364624;5,99060678482056;10;2;1;1044992;1,18772804737091;5;32;4,08156681060791;3,19018602371216;2089984;0;3,69728493690491;0;0;0;0;1045198,75;0;100;9,52727603912354;10;0,568626999855042;0,284314006567001;26112;3,79041409492493;17,5862064361572;32;24,3315734863281;21,3224563598633;52224;0;3,07159996032715;0;0;0;0;26112;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;3334;1;4;2;0;0;0;0;0;0;0;0;0;106,676288659794;5,83233404159546;7,58904695510864;10;2;1;1707008;1,47443604469299;5;32;5,12865781784058;4,00026702880859;3414016;0;5,80975914001465;0;0;0;0;1707272,375;0;100;13,7499132156372;10;0,258064985275269;0,129032000899315;15872;4,09900379180908;38,75;32;27,5586681365967;24,3071365356445;31744;0;1,44389700889587;0;0;0;0;15872;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;2410;1;4;2;0;0;0;0;0;0;0;0;0;107,287113402062;8,04896259307861;9,52816104888916;10;2;1;2467840;1,66714000701904;5;32;3,67109799385071;2,36816310882568;4935680;0;7,46011686325073;0;0;0;0;2468116;0;100;18,6065444946289;10;4,92307710647583;2,46153807640076;26624;4,31387615203857;2,03125;32;33,1226119995117;29,6872692108154;53248;0;0,844214975833893;0;0;0;0;26624;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1710;1;4;2;0;0;0;0;0;0;0;0;0;137,459595959596;11,504677772522;3,91789603233337;10;2;1;3502080;1,51713395118713;5;32;2,86695694923401;1,67073500156403;7004160;0;11,8892984390259;0;0;0;0;3502647,5;0;100;24,0019073486328;10;1,64999997615814;0,824999988079071;81920;4,29649591445923;6,06060600280762;32;36,7915458679199;33,3739929199219;163840;0;4,67013216018677;0;0;0;0;81920,25;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;976;1;4;2;0;0;0;0;0;0;0;0;0;126,7815;20,5932388305664;16,5917587280273;10;2;1;3997696;0,5312619805336;5;32;0,708187997341156;0,311100989580154;7995392;0;3,57241797447205;0;0;0;0;3998104,5;0;100;27,3326854705811;10;2,25;1,125;32768;3,26015210151672;4,44444417953491;32;54,5058975219727;51,9029769897461;65536;0;0,221095994114876;0;0;0;0;32768;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;465;1;4;2;0;0;0;0;0;0;0;0;0;115,973;42,7612915039063;5,64216995239258;10;2;1;3809280;1,83912003040314;5;32;6,15696096420288;4,74663591384888;7618560;0;7,27437591552734;0;0;0;0;3809449;0;100;29,4522247314453;10;0,285714000463486;0,142857000231743;57344;3,15688109397888;35;32;55,0588607788086;52,5418701171875;114688;0;0,0794119983911514;0;0;0;0;57344;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;281;1;4;2;0;0;0;0;0;0;0;0;0;157,065730337079;62,7935943603516;5,84322023391724;10;2;1;4603904;1,05346596240997;5;32;1,03271496295929;0,19352799654007;9207808;0;6,9161229133606;0;0;0;0;4604334;0;100;32,8518409729004;10;10;5;16384;4,54541683197021;1;32;98,2239837646484;94,6188583374023;32768;0;0,0413019992411137;0;0;0;0;16384;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;163;1;4;2;0;0;0;0;0;0;0;0;0;158,219;122,515335083008;10,8272695541382;10;2;1;5341184;0,583326995372772;5;32;0,52555900812149;0,0601829998195171;10682368;0;3,71626591682434;0;0;0;0;5341710;0;100;46,4831695556641;10;3;1,5;65536;2,41683292388916;3,33333301544189;32;45,9493827819824;44,025032043457;131072;0;2,42360901832581;0;0;0;0;65536,0625;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
